Element,X,y
inst_28243,101,60
inst_39998,101,210
inst_79805,101,120
inst_54325,101,120
inst_8374,101,90
inst_12303,101,60
inst_49187,101,60
inst_41566,101,210
inst_64456,101,120
inst_85734,101,150
inst_1813,101,120
inst_48139,101,60
inst_71983,101,180
inst_24508,101,150
inst_25613,101,120
inst_99354,101,150
inst_103468,101,60
inst_8282,101,120
inst_74378,101,180
inst_7203,101,180
inst_102442,101,90
inst_50683,101,180
inst_57382,101,150
inst_71373,101,210
inst_86721,101,150
inst_7663,101,60
inst_10380,101,60
inst_91286,101,60
inst_70977,101,120
inst_32616,101,210
inst_91923,101,120
inst_18800,101,180
inst_40453,101,210
inst_82311,101,60
inst_89750,101,120
inst_14522,101,180
inst_7278,101,120
inst_15813,101,90
inst_59186,101,180
inst_43690,101,120
inst_45628,101,210
inst_43700,101,60
inst_35946,101,120
inst_83968,101,180
inst_12952,101,60
inst_3659,101,120
inst_100033,101,150
inst_87471,101,60
inst_103775,101,210
inst_9052,101,180
inst_51270,101,60
inst_23354,101,210
inst_91285,101,60
inst_98916,101,150
inst_8816,101,120
inst_12520,101,210
inst_82572,101,60
inst_34204,101,120
inst_46020,101,210
inst_32162,101,60
inst_75938,101,120
inst_42837,101,120
inst_64234,101,90
inst_30261,101,210
inst_28366,101,210
inst_27489,101,210
inst_53234,101,120
inst_15013,101,90
inst_83673,101,120
inst_34674,101,210
inst_24552,101,210
inst_102588,101,150
inst_30025,101,60
inst_75229,101,120
inst_42768,101,60
inst_84425,101,60
inst_91731,101,60
inst_32484,101,210
inst_22690,101,90
inst_87981,101,60
inst_50123,101,120
inst_35713,101,180
inst_20307,101,210
inst_26052,101,90
inst_89774,101,120
inst_86284,101,210
inst_5196,101,120
inst_74572,101,210
inst_82571,101,60
inst_87316,101,120
inst_52117,101,180
inst_31467,101,90
inst_74706,101,210
inst_25453,101,180
inst_52603,101,90
inst_22079,101,210
inst_98225,101,180
inst_23582,101,210
inst_22979,101,90
inst_5674,101,210
inst_78447,101,120
inst_82954,101,120
inst_94462,101,150
inst_58464,101,60
inst_82997,101,120
inst_66366,101,210
inst_89231,101,60
inst_100118,101,60
inst_42029,101,120
inst_17230,101,90
inst_2886,101,90
inst_80884,101,60
inst_6376,101,180
inst_89027,101,150
inst_8496,101,120
inst_68123,101,210
inst_91718,101,120
inst_20114,101,90
inst_38889,101,60
inst_85051,101,150
inst_47741,101,60
inst_19872,101,90
inst_5408,101,210
inst_51752,101,60
inst_93125,101,120
inst_95740,101,120
inst_31537,101,210
inst_18364,101,210
inst_39633,101,180
inst_48245,101,60
inst_58883,101,180
inst_59708,101,60
inst_47249,101,120
inst_64442,101,120
inst_99960,101,150
inst_100449,101,150
inst_4097,101,180
inst_59252,101,60
inst_89785,101,120
inst_69956,101,120
inst_64214,101,120
inst_46000,101,120
inst_98251,101,180
inst_95811,101,120
inst_26390,101,150
inst_19601,101,60
inst_2298,101,120
inst_89240,101,210
inst_58796,101,180
inst_8994,101,180
inst_68998,101,210
inst_80383,101,210
inst_85054,101,210
inst_89185,101,60
inst_97820,101,120
inst_81166,101,210
inst_17950,101,180
inst_9112,101,120
inst_19727,101,210
inst_84769,101,210
inst_103539,101,180
inst_35095,101,180
inst_23143,101,180
inst_47059,101,120
inst_47385,101,180
inst_44903,101,120
inst_101258,101,60
inst_13315,101,150
inst_104288,101,60
inst_55555,101,120
inst_37212,101,120
inst_49844,101,60
inst_101760,101,90
inst_32676,101,210
inst_55779,101,120
inst_37527,101,120
inst_10072,101,60
inst_87415,101,180
inst_65723,101,90
inst_83767,101,120
inst_79017,101,120
inst_24566,101,90
inst_93008,101,120
inst_34637,101,120
inst_82135,101,180
inst_45042,101,210
inst_27215,101,210
inst_2818,101,210
inst_77430,101,210
inst_39078,101,180
inst_52927,101,210
inst_31748,101,210
inst_87674,101,150
inst_56853,101,180
inst_74968,101,210
inst_78154,101,120
inst_28103,101,210
inst_14930,101,60
inst_12665,101,60
inst_103868,101,210
inst_41941,101,210
inst_42763,101,60
inst_74854,101,180
inst_104377,101,120
inst_83339,101,60
inst_74506,101,180
inst_91228,101,60
inst_55592,101,120
inst_10407,101,60
inst_72600,101,90
inst_32779,101,60
inst_97368,101,120
inst_28046,101,210
inst_62956,101,210
inst_81164,101,60
inst_77734,101,120
inst_9790,101,120
inst_53517,101,120
inst_73563,101,90
inst_280,101,210
inst_100214,101,120
inst_3042,101,60
inst_94918,101,180
inst_6470,101,120
inst_14629,101,180
inst_8085,101,120
inst_104227,101,60
inst_87286,101,120
inst_42625,101,180
inst_52664,101,120
inst_28173,101,210
inst_19292,101,210
inst_46205,101,120
inst_61603,101,60
inst_41730,101,210
inst_52692,101,60
inst_55233,101,120
inst_22990,101,90
inst_103767,101,210
inst_80949,101,180
inst_85715,101,210
inst_96790,101,180
inst_25820,101,210
inst_72897,101,120
inst_16852,101,90
inst_49448,101,60
inst_24572,101,90
inst_631,101,60
inst_7851,101,120
inst_46722,101,120
inst_79196,101,180
inst_67914,101,210
inst_71140,101,120
inst_102777,101,120
inst_74423,101,180
inst_37505,101,60
inst_25136,101,90
inst_69393,101,180
inst_103205,101,60
inst_82887,101,180
inst_70275,101,120
inst_52114,101,180
inst_7346,101,120
inst_95497,101,150
inst_18195,101,180
inst_104754,101,120
inst_14318,101,180
inst_41605,101,60
inst_2847,101,210
inst_97714,101,120
inst_16747,101,90
inst_583,101,120
inst_2501,101,60
inst_2520,101,210
inst_86163,101,150
inst_36080,101,60
inst_101430,101,210
inst_7887,101,210
inst_73778,101,180
inst_72593,101,210
inst_60867,101,210
inst_41604,101,120
inst_72723,101,120
inst_9518,101,120
inst_23576,101,210
inst_23318,101,210
inst_77277,101,120
inst_67296,101,60
inst_65588,101,60
inst_61056,101,60
inst_10303,101,60
inst_12469,101,60
inst_8715,101,60
inst_75769,101,210
inst_51080,101,210
inst_32902,101,60
inst_104875,101,120
inst_11172,101,180
inst_54426,101,120
inst_82794,101,120
inst_28337,101,180
inst_40433,101,120
inst_72952,101,210
inst_79400,101,90
inst_88213,101,150
inst_23683,101,210
inst_5254,101,180
inst_73915,101,60
inst_26175,101,180
inst_51275,101,210
inst_98853,101,150
inst_86852,101,150
inst_59943,101,60
inst_23051,101,120
inst_62382,101,90
inst_51914,101,180
inst_21116,101,120
inst_18946,101,60
inst_74215,101,180
inst_13244,101,210
inst_7476,101,120
inst_53090,101,120
inst_16675,101,60
inst_10852,101,60
inst_59023,101,210
inst_100963,101,120
inst_95607,101,120
inst_82933,101,180
inst_68328,101,180
inst_51498,101,120
inst_83941,101,180
inst_39756,101,60
inst_52670,101,150
inst_11697,101,210
inst_43100,101,180
inst_84302,101,60
inst_16807,101,90
inst_62714,101,210
inst_53023,101,90
inst_1702,101,120
inst_8067,101,210
inst_75937,101,120
inst_98415,101,180
inst_66501,101,150
inst_82073,101,180
inst_11493,101,180
inst_73726,101,60
inst_65778,101,90
inst_36129,101,120
inst_60791,101,210
inst_29287,101,210
inst_63942,101,120
inst_77133,101,120
inst_45733,101,210
inst_49216,101,150
inst_73278,101,210
inst_62732,101,210
inst_23719,101,120
inst_66310,101,90
inst_92691,101,120
inst_41208,101,120
inst_70587,101,120
inst_61280,101,60
inst_41239,101,120
inst_87586,101,180
inst_47750,101,60
inst_63993,101,120
inst_78584,101,120
inst_82378,101,150
inst_73795,101,60
inst_75383,101,210
inst_69604,101,60
inst_56862,101,180
inst_103307,101,210
inst_54778,101,120
inst_103805,101,60
inst_22193,101,90
inst_47309,101,120
inst_69608,101,60
inst_82039,101,180
inst_54259,101,120
inst_82297,101,60
inst_27615,101,210
inst_19151,101,90
inst_40222,101,210
inst_74891,101,210
inst_88341,101,120
inst_62300,101,90
inst_63201,101,60
inst_18022,101,180
inst_6964,101,210
inst_7674,101,210
inst_66282,101,120
inst_81044,101,120
inst_22715,101,90
inst_88657,101,120
inst_102773,101,180
inst_99952,101,150
inst_59175,101,180
inst_59912,101,60
inst_30948,101,210
inst_19211,101,210
inst_52924,101,60
inst_37712,101,210
inst_41346,101,60
inst_104625,101,60
inst_73566,101,90
inst_44745,101,60
inst_84635,101,60
inst_81221,101,60
inst_43552,101,120
inst_32929,101,210
inst_2208,101,90
inst_89506,101,210
inst_80109,101,120
inst_29117,101,120
inst_63327,101,60
inst_35850,101,120
inst_5490,101,210
inst_29010,101,180
inst_61772,101,60
inst_102236,101,210
inst_101158,101,90
inst_79851,101,120
inst_63483,101,120
inst_38591,101,120
inst_73488,101,90
inst_67630,101,180
inst_6759,101,60
inst_104734,101,120
inst_62368,101,210
inst_36726,101,120
inst_99999,101,150
inst_61577,101,90
inst_35453,101,180
inst_54198,101,120
inst_77929,101,90
inst_97421,101,180
inst_5791,101,180
inst_7873,101,180
inst_4891,101,60
inst_75936,101,120
inst_50376,101,180
inst_26721,101,180
inst_11708,101,90
inst_23080,101,210
inst_44475,101,120
inst_36607,101,60
inst_92122,101,120
inst_87683,101,150
inst_84258,101,60
inst_44068,101,210
inst_38872,101,210
inst_23960,101,210
inst_59996,101,60
inst_102118,101,210
inst_94439,101,180
inst_87640,101,150
inst_42247,101,60
inst_17347,101,60
inst_104075,101,60
inst_70340,101,60
inst_202,101,60
inst_34582,101,210
inst_87918,101,180
inst_83618,101,180
inst_82136,101,180
inst_69804,101,180
inst_16616,101,90
inst_44160,101,60
inst_101159,101,60
inst_79041,101,210
inst_34943,101,120
inst_18117,101,210
inst_58045,101,60
inst_102698,101,60
inst_3010,101,90
inst_4721,101,180
inst_18267,101,90
inst_11610,101,90
inst_72062,101,60
inst_9200,101,60
inst_12211,101,60
inst_61236,101,60
inst_1421,101,120
inst_58228,101,150
inst_30379,101,120
inst_61810,101,60
inst_13851,101,150
inst_77027,101,120
inst_83134,101,180
inst_101453,101,210
inst_11150,101,180
inst_51333,101,120
inst_62094,101,60
inst_58666,101,180
inst_11376,101,60
inst_58767,101,180
inst_57499,101,180
inst_15193,101,150
inst_66436,101,90
inst_76341,101,120
inst_30816,101,60
inst_27075,101,180
inst_58344,101,120
inst_16609,101,90
inst_75691,101,150
inst_86243,101,150
inst_408,101,60
inst_3739,101,60
inst_68536,101,90
inst_83779,101,120
inst_65362,101,90
inst_48179,101,60
inst_26724,101,210
inst_51256,101,210
inst_71053,101,120
inst_51968,101,180
inst_16688,101,90
inst_23242,101,120
inst_102427,101,150
inst_86136,101,150
inst_21643,101,60
inst_16438,101,150
inst_77125,101,120
inst_33654,101,210
inst_23721,101,210
inst_41989,101,120
inst_54621,101,120
inst_59629,101,150
inst_65473,101,90
inst_80702,101,210
inst_10352,101,60
inst_97444,101,180
inst_24823,101,210
inst_4114,101,60
inst_99844,101,150
inst_17356,101,60
inst_13073,101,60
inst_42534,101,120
inst_63484,101,120
inst_67367,101,90
inst_37261,101,120
inst_74071,101,210
inst_37457,101,180
inst_40586,101,60
inst_44126,101,180
inst_28495,101,150
inst_47732,101,60
inst_57830,101,180
inst_79411,101,180
inst_88625,101,120
inst_23795,101,180
inst_99381,101,150
inst_18132,101,210
inst_10051,101,120
inst_47320,101,60
inst_38791,101,60
inst_98032,101,180
inst_94012,101,150
inst_99852,101,150
inst_5939,101,180
inst_100053,101,210
inst_97589,101,60
inst_47315,101,210
inst_5292,101,210
inst_55577,101,180
inst_104147,101,210
inst_81258,101,210
inst_33583,101,180
inst_61461,101,60
inst_37525,101,120
inst_98201,101,180
inst_19425,101,60
inst_42039,101,210
inst_102477,101,90
inst_97295,101,180
inst_100340,101,180
inst_94828,101,120
inst_47008,101,210
inst_37611,101,120
inst_72981,101,210
inst_19657,101,210
inst_97083,101,150
inst_10157,101,60
inst_34435,101,180
inst_101824,101,60
inst_58736,101,120
inst_67583,101,180
inst_78805,101,210
inst_51486,101,120
inst_6017,101,180
inst_53963,101,120
inst_11323,101,180
inst_17109,101,150
inst_56363,101,120
inst_20825,101,210
inst_58476,101,180
inst_62017,101,210
inst_9289,101,60
inst_18418,101,180
inst_2341,101,90
inst_24110,101,90
inst_43755,101,180
inst_42821,101,210
inst_25561,101,60
inst_35932,101,120
inst_26129,101,60
inst_72170,101,210
inst_103338,101,60
inst_21011,101,210
inst_17370,101,60
inst_51425,101,210
inst_61611,101,60
inst_5520,101,210
inst_28835,101,180
inst_7956,101,210
inst_1234,101,210
inst_62900,101,210
inst_28592,101,90
inst_78894,101,150
inst_11966,101,60
inst_48651,101,180
inst_34908,101,210
inst_81111,101,210
inst_105181,101,60
inst_43426,101,180
inst_20528,101,210
inst_14087,101,150
inst_42930,101,210
inst_2787,101,210
inst_67171,101,210
inst_97404,101,180
inst_21201,101,210
inst_33549,101,180
inst_90018,101,60
inst_21269,101,150
inst_93796,101,60
inst_59949,101,60
inst_49583,101,60
inst_55150,101,150
inst_65981,101,90
inst_60895,101,60
inst_10142,101,60
inst_33849,101,180
inst_22985,101,60
inst_92338,101,120
inst_6770,101,210
inst_32560,101,210
inst_37029,101,210
inst_5814,101,120
inst_57859,101,180
inst_29406,101,90
inst_104799,101,60
inst_19215,101,210
inst_49893,101,120
inst_86942,101,150
inst_103966,101,60
inst_93644,101,60
inst_377,101,210
inst_28841,101,180
inst_51735,101,120
inst_100790,101,120
inst_39242,101,210
inst_69165,101,180
inst_33296,101,60
inst_79833,101,120
inst_15970,101,90
inst_97169,101,60
inst_41413,101,120
inst_37287,101,120
inst_88310,101,150
inst_79579,101,150
inst_12433,101,150
inst_12162,101,60
inst_17873,101,150
inst_57816,101,180
inst_96901,101,180
inst_51012,101,210
inst_64642,101,120
inst_103658,101,60
inst_102312,101,210
inst_73513,101,90
inst_70861,101,120
inst_80475,101,150
inst_76911,101,150
inst_73931,101,210
inst_44591,101,120
inst_24787,101,180
inst_22378,101,210
inst_92570,101,120
inst_34081,101,60
inst_899,101,180
inst_13258,101,210
inst_31330,101,210
inst_93489,101,120
inst_57120,101,180
inst_49354,101,180
inst_55573,101,180
inst_84849,101,150
inst_67629,101,210
inst_10473,101,180
inst_38619,101,180
inst_60853,101,210
inst_94259,101,150
inst_4531,101,60
inst_32797,101,60
inst_56517,101,180
inst_98948,101,150
inst_85092,101,210
inst_57488,101,60
inst_22146,101,120
inst_88129,101,150
inst_44511,101,60
inst_22870,101,210
inst_49290,101,60
inst_57150,101,150
inst_81017,101,150
inst_44961,101,120
inst_103826,101,60
inst_35227,101,180
inst_11825,101,60
inst_32565,101,60
inst_16873,101,90
inst_65544,101,60
inst_15185,101,180
inst_24271,101,210
inst_77967,101,120
inst_22852,101,120
inst_27812,101,210
inst_60963,101,60
inst_15049,101,150
inst_53681,101,120
inst_48579,101,60
inst_38369,101,120
inst_86275,101,210
inst_99908,101,150
inst_84110,101,210
inst_59586,101,150
inst_45588,101,120
inst_82173,101,120
inst_105025,101,210
inst_100560,101,150
inst_24266,101,90
inst_12633,101,210
inst_16701,101,90
inst_7254,101,120
inst_49211,101,180
inst_90517,101,120
inst_76421,101,120
inst_49638,101,120
inst_59527,101,180
inst_47930,101,60
inst_75794,101,120
inst_67812,101,210
inst_13318,101,210
inst_11497,101,90
inst_98540,101,60
inst_23657,101,90
inst_9641,101,120
inst_103157,101,210
inst_77176,101,60
inst_68874,101,180
inst_6500,101,210
inst_33355,101,60
inst_92585,101,120
inst_8271,101,180
inst_64412,101,90
inst_33045,101,180
inst_59334,101,120
inst_23986,101,180
inst_57231,101,150
inst_87096,101,150
inst_50345,101,120
inst_91314,101,210
inst_41118,101,210
inst_20695,101,180
inst_40981,101,210
inst_80070,101,60
inst_16497,101,60
inst_82317,101,180
inst_17068,101,150
inst_54157,101,120
inst_104079,101,60
inst_99044,101,150
inst_8775,101,60
inst_92854,101,120
inst_89566,101,180
inst_13056,101,60
inst_26559,101,180
inst_2131,101,150
inst_37533,101,60
inst_46253,101,210
inst_56532,101,180
inst_62850,101,210
inst_93592,101,60
inst_12587,101,210
inst_48536,101,60
inst_87396,101,180
inst_43518,101,180
inst_16229,101,120
inst_47200,101,60
inst_49008,101,150
inst_29902,101,180
inst_95856,101,90
inst_54992,101,120
inst_29635,101,180
inst_16700,101,90
inst_78743,101,60
inst_21085,101,210
inst_85340,101,150
inst_63242,101,120
inst_71550,101,210
inst_62418,101,210
inst_29164,101,120
inst_98494,101,180
inst_2012,101,60
inst_29695,101,210
inst_52438,101,120
inst_54536,101,120
inst_95262,101,180
inst_55034,101,120
inst_11675,101,90
inst_38442,101,120
inst_55190,101,120
inst_62145,101,90
inst_93168,101,120
inst_85169,101,210
inst_90172,101,210
inst_40233,101,60
inst_86936,101,150
inst_91598,101,210
inst_87964,101,180
inst_8155,101,150
inst_104461,101,210
inst_83628,101,180
inst_94250,101,90
inst_4637,101,120
inst_35329,101,60
inst_491,101,120
inst_34094,101,210
inst_89922,101,120
inst_85134,101,210
inst_41862,101,60
inst_79244,101,120
inst_49737,101,210
inst_7281,101,210
inst_75110,101,210
inst_71941,101,90
inst_103264,101,180
inst_31242,101,180
inst_2601,101,120
inst_33116,101,120
inst_84802,101,150
inst_77442,101,210
inst_59880,101,180
inst_82758,101,120
inst_50275,101,180
inst_70972,101,90
inst_47004,101,210
inst_36132,101,120
inst_79971,101,60
inst_60475,101,60
inst_71040,101,120
inst_32710,101,120
inst_19883,101,210
inst_72563,101,90
inst_336,101,120
inst_36624,101,60
inst_4877,101,210
inst_35178,101,60
inst_4283,101,90
inst_64801,101,60
inst_35593,101,210
inst_5595,101,120
inst_103867,101,210
inst_98203,101,180
inst_77928,101,90
inst_4297,101,150
inst_46744,101,210
inst_3473,101,60
inst_69753,101,60
inst_34451,101,180
inst_67765,101,210
inst_54908,101,60
inst_84262,101,60
inst_82885,101,180
inst_14812,101,60
inst_72276,101,60
inst_57681,101,180
